week_start,history_window_weeks,history_week_index,weeks_from_current,is_latest_week,product_group,sku_id,sku_name,channel_group,sales_channel,own_price,competitor_price,price_gap_vs_competitor,social_buzz_score,units_sold,revenue,promo_depth_pct
2025-05-05,52,7,-45,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,34.89,0.0318,50.69,24,864.0,0.0
2025-05-05,52,7,-45,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.1,0.0411,54.72,23,816.5,0.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,27.47,29.42,-0.0663,61.9,151,4147.97,18.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,27.06,31.11,-0.1302,58.92,119,3220.14,18.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.02,0.0535,63.73,55,2145.0,0.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,36.44,0.0565,61.23,52,2002.0,0.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,31.24,31.37,-0.0041,64.66,108,3373.92,12.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,29.75,32.74,-0.0913,62.33,89,2647.75,15.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.22,0.0478,66.64,52,2028.0,0.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,37.19,0.0352,63.33,41,1578.5,0.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,26.77,27.38,-0.0223,65.38,137,3667.49,15.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,27.28,28.85,-0.0544,65.28,93,2537.04,12.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.64,0.0404,61.34,45,1575.0,0.0
2025-05-12,52,8,-44,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,32.66,0.0563,64.27,44,1518.0,0.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,32.73,33.95,-0.0359,51.26,61,1996.53,15.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,31.16,35.45,-0.121,45.85,54,1682.64,18.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,46.04,0.0426,49.62,30,1440.0,0.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,45.72,0.0389,55.32,24,1140.0,0.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,25.83,27.92,-0.0749,49.16,70,1808.1,18.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,27.28,29.66,-0.0802,47.47,42,1145.76,12.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.73,0.032,49.67,31,1271.0,0.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.03,0.0377,51.74,24,972.0,0.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,22.55,24.49,-0.0792,52.86,64,1443.2,18.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,22.95,25.74,-0.1084,52.22,44,1009.8,15.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.0,0.0286,49.44,25,900.0,0.0
2025-05-12,52,8,-44,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,35.0,0.0143,48.15,22,781.0,0.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,27.47,29.28,-0.0618,63.52,147,4038.09,18.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,27.06,30.48,-0.1122,60.58,108,2922.48,18.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.41,0.0425,62.9,56,2184.0,0.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,37.03,0.0397,62.65,47,1809.5,0.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,29.11,30.99,-0.0607,62.95,120,3493.2,18.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,28.7,32.46,-0.1158,62.59,104,2984.8,18.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,36.92,0.0563,64.03,46,1794.0,0.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,37.43,0.0286,66.39,43,1655.5,0.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,27.72,27.42,0.0109,63.44,110,3049.2,12.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,26.35,28.64,-0.08,62.98,106,2793.1,15.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.89,0.0328,62.85,45,1575.0,0.0
2025-05-19,52,9,-43,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,33.04,0.0442,65.87,39,1345.5,0.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,33.88,34.23,-0.0102,52.08,55,1863.4,12.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,31.16,35.66,-0.1262,50.72,50,1558.0,18.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,47.03,0.0206,52.63,30,1440.0,0.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,46.45,0.0226,54.63,26,1235.0,0.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,25.83,27.97,-0.0765,47.08,63,1627.29,18.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,26.35,29.71,-0.1131,51.46,46,1212.1,15.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.81,0.0299,51.34,32,1312.0,0.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.32,0.03,49.52,27,1093.5,0.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,24.2,24.86,-0.0265,48.71,50,1210.0,12.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,22.14,25.67,-0.1375,49.91,49,1084.86,18.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.03,0.0277,54.85,26,936.0,0.0
2025-05-19,52,9,-43,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.62,0.0254,51.26,21,745.5,0.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,29.48,29.29,0.0065,64.31,125,3685.0,12.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,27.06,30.43,-0.1107,59.04,115,3111.9,18.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.48,0.0406,62.04,55,2145.0,0.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,36.84,0.0451,65.86,48,1848.0,0.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,31.24,31.19,0.0016,62.06,111,3467.64,12.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,30.8,33.11,-0.0698,63.2,84,2587.2,12.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.15,0.0498,62.17,49,1911.0,0.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,37.23,0.0341,67.78,40,1540.0,0.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,26.77,27.44,-0.0244,60.41,118,3158.86,15.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,27.28,28.72,-0.0501,58.53,89,2427.92,12.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.61,0.0414,63.58,45,1575.0,0.0
2025-05-26,52,10,-42,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,33.37,0.0339,64.38,40,1380.0,0.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,32.73,34.25,-0.0444,49.44,59,1931.07,15.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,31.16,35.86,-0.1311,48.72,50,1558.0,18.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,46.62,0.0296,48.29,27,1296.0,0.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,45.91,0.0346,54.97,26,1235.0,0.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,27.72,28.4,-0.0239,50.78,60,1663.2,12.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,26.35,28.94,-0.0895,50.41,43,1133.05,15.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.65,0.034,55.46,29,1189.0,0.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.58,0.0232,48.14,26,1053.0,0.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,23.38,24.84,-0.0588,52.96,54,1262.52,15.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,22.95,25.71,-0.1074,45.95,43,986.85,15.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,34.83,0.0336,50.99,26,936.0,0.0
2025-05-26,52,10,-42,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.12,0.0404,50.62,21,745.5,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,33.5,31.04,0.0793,67.26,94,3149.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,33.0,30.53,0.0809,68.32,79,2607.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.44,0.0417,68.66,63,2457.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,36.83,0.0453,65.23,54,2079.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,35.5,33.15,0.0709,63.28,87,3088.5,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,35.0,32.8,0.0671,68.39,67,2345.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.57,0.0381,67.51,57,2223.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,36.84,0.0451,70.53,46,1771.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,31.5,29.63,0.0631,64.4,100,3150.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,31.0,29.12,0.0646,66.8,75,2325.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.55,0.0432,64.81,51,1785.0,0.0
2025-06-02,52,11,-41,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,33.15,0.0407,68.3,45,1552.5,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,38.5,36.3,0.0606,50.58,42,1617.0,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,38.0,36.35,0.0454,50.24,32,1216.0,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,47.25,0.0159,51.75,26,1248.0,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,45.63,0.041,47.64,23,1092.5,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,31.5,30.09,0.0469,47.5,41,1291.5,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,31.0,29.51,0.0505,51.96,29,899.0,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.7,0.0327,51.15,31,1271.0,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.22,0.0326,53.8,26,1053.0,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,27.5,26.37,0.0429,51.35,40,1100.0,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,27.0,25.86,0.0441,45.09,26,702.0,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.44,0.0158,54.27,25,900.0,0.0
2025-06-02,52,11,-41,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.4,0.032,50.44,20,710.0,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,33.5,31.25,0.072,63.7,99,3316.5,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,33.0,30.45,0.0837,68.55,76,2508.0,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.34,0.0445,66.93,61,2379.0,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,36.89,0.0436,67.78,53,2040.5,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,35.5,32.98,0.0764,63.69,79,2804.5,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,35.0,32.34,0.0823,64.07,58,2030.0,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.92,0.0285,68.79,55,2145.0,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,37.43,0.0286,71.1,47,1809.5,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,31.5,29.3,0.0751,61.84,94,2961.0,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,31.0,29.28,0.0587,65.7,77,2387.0,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,34.05,0.0279,66.73,50,1750.0,0.0
2025-06-09,52,12,-40,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,33.19,0.0395,68.66,42,1449.0,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,38.5,36.77,0.047,46.64,41,1578.5,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,38.0,36.01,0.0553,46.05,30,1140.0,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,46.14,0.0403,52.17,29,1392.0,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,46.61,0.0191,54.25,24,1140.0,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,31.5,29.42,0.0707,50.26,41,1291.5,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,31.0,29.36,0.0559,50.18,32,992.0,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,39.36,0.0417,52.67,30,1230.0,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,38.91,0.0409,52.07,23,931.5,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,27.5,25.78,0.0667,48.11,39,1072.5,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,27.0,25.69,0.051,45.81,27,729.0,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.43,0.0161,52.55,25,900.0,0.0
2025-06-09,52,12,-40,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.48,0.0296,52.09,20,710.0,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,33.5,30.91,0.0838,66.69,98,3283.0,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,33.0,31.17,0.0587,64.39,70,2310.0,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,37.15,0.0498,65.55,61,2379.0,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,37.05,0.0391,64.24,50,1925.0,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,35.5,32.78,0.083,61.57,77,2733.5,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,35.0,32.8,0.0671,64.39,62,2170.0,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.01,0.0538,64.84,52,2028.0,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,37.32,0.0316,70.92,47,1809.5,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,31.5,29.4,0.0714,67.06,99,3118.5,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,31.0,28.82,0.0756,63.48,68,2108.0,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,34.02,0.0288,69.59,55,1925.0,0.0
2025-06-16,52,13,-39,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,33.52,0.0292,63.92,42,1449.0,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,38.5,36.15,0.065,50.84,39,1501.5,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,38.0,35.87,0.0594,47.43,31,1178.0,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,47.16,0.0178,52.21,29,1392.0,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,46.13,0.0297,51.1,25,1187.5,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,31.5,29.76,0.0585,49.04,43,1354.5,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,31.0,29.35,0.0562,47.26,30,930.0,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,40.04,0.024,53.91,30,1230.0,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.64,0.0217,51.2,27,1093.5,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,27.5,26.0,0.0577,50.57,36,990.0,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,27.0,25.2,0.0714,45.04,27,729.0,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,sephora,36.0,35.2,0.0227,52.61,24,864.0,0.0
2025-06-16,52,13,-39,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,prestige,ulta,35.5,34.93,0.0163,52.55,22,781.0,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,target,33.5,31.5,0.0635,68.46,105,3517.5,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,mass,amazon,33.0,30.65,0.0767,62.66,70,2310.0,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,sephora,39.0,36.98,0.0546,68.64,60,2340.0,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S1,Unseen Sunscreen SPF 50,prestige,ulta,38.5,36.51,0.0545,68.07,50,1925.0,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,target,35.5,32.69,0.086,65.58,85,3017.5,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S2,Glowscreen SPF 40,mass,amazon,35.0,33.11,0.0571,62.38,66,2310.0,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,sephora,39.0,37.54,0.0389,67.14,55,2145.0,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S2,Glowscreen SPF 40,prestige,ulta,38.5,36.82,0.0456,69.88,47,1809.5,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,target,31.5,28.99,0.0866,64.16,91,2866.5,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,mass,amazon,31.0,28.87,0.0738,66.71,72,2232.0,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,sephora,35.0,33.26,0.0523,70.19,51,1785.0,0.0
2025-06-23,52,14,-38,False,sunscreen,SUN_S3,Every. Single. Face. Watery Lotion SPF 50,prestige,ulta,34.5,32.91,0.0483,68.87,46,1587.0,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,target,38.5,36.8,0.0462,47.02,38,1463.0,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,mass,amazon,38.0,36.13,0.0518,51.64,32,1216.0,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,sephora,48.0,46.12,0.0408,53.64,28,1344.0,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M1,Superscreen Hydrating Daily Cream SPF 40,prestige,ulta,47.5,45.72,0.0389,52.99,23,1092.5,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,target,31.5,29.64,0.0628,44.93,41,1291.5,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,mass,amazon,31.0,29.12,0.0646,49.26,29,899.0,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,sephora,41.0,40.21,0.0196,48.05,31,1271.0,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M2,Mineral Sheerscreen SPF 30,prestige,ulta,40.5,39.71,0.0199,48.58,24,972.0,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,target,27.5,26.2,0.0496,49.08,37,1017.5,0.0
2025-06-23,52,14,-38,False,moisturizer,MOI_M3,(Re)setting 100% Mineral Powder SPF 35,mass,amazon,27.0,25.49,0.0592,50.38,27,729.0,0.0
